Lịch ID,Fitness
2077,5.0
2078,4.2
2079,5.0
2080,4.6
2081,2.6
2082,5.0
2083,2.6
2084,4.6
2085,3.4
2086,2.6
2087,4.6
2088,3.8
2089,3.8
2090,4.2
2091,4.2
2092,3.3333333333333335
2093,6.2
2094,5.0
2095,2.2
2096,3.0
2097,3.4
2098,5.4
2099,4.2
2100,5.4
2101,4.6
2102,5.0
2103,3.8
2104,2.0
2105,5.8
2106,4.2
2107,5.0
2108,3.0
2109,3.4
2110,4.2
2111,3.4
2112,3.8
2113,5.4
2114,3.4
2115,5.0
2116,2.6
2117,4.6
2118,4.2
2119,4.6
2120,5.0
2121,4.2
2122,4.2
2123,5.0
2124,3.8
2125,4.2
2126,4.2
2127,3.8
2128,4.2
2129,3.0
2130,4.2
2131,4.2
2132,4.6
2133,3.8
2134,3.8
2135,2.3333333333333335
2136,5.4
2137,3.4
2138,3.4
2139,4.6
2140,4.2
2141,3.8
2142,6.2
2143,3.8
2144,3.8
2145,5.8
2146,4.2
2147,4.6
2148,3.8
2149,3.8
2150,2.6666666666666665
2151,3.8
2152,3.8
2153,4.2
2154,4.2
2155,4.2
2156,3.4
2157,1.8
2158,3.0
2159,3.4
2160,4.6
2161,5.8
2162,3.4
2163,3.8
2164,5.4
2165,4.6
2166,4.2
2167,3.4
2168,3.8
2169,3.4
2170,5.4
2171,3.4
2172,3.4
2173,4.2
2174,4.2
2175,5.4
2176,3.4
2177,3.0
2178,3.0
2179,4.2
2180,5.4
2181,3.8
2182,5.0
2183,4.666666666666667
2184,3.8
2185,4.6
2186,4.6
2187,3.8
2188,4.6
2189,4.2
2190,5.0
2191,4.6
2192,3.8
2193,5.0
2194,3.8
2195,5.0
2196,2.6666666666666665
2197,4.2
2198,4.2
2199,3.4
2200,3.0
2201,3.4
2202,5.8
2203,4.6
2204,5.0
2205,4.6
2206,3.8
2207,4.2
2208,4.6
2209,5.0
2210,3.8
2211,3.0
2212,3.0
2213,6.2
2214,4.2
2215,5.0
2216,3.4
2217,4.6
2218,5.4
2219,6.2
2220,3.4
2221,3.3333333333333335
2222,3.0
2223,4.6
2224,1.8
2225,4.6
2226,4.2
2227,3.4
2228,3.8
2229,5.4
2230,5.0
2231,5.0
2232,2.0
2233,3.0
2234,3.4
2235,2.3333333333333335
2236,5.0
2237,2.2
2238,4.2
2239,4.6
2240,5.8
2241,3.0
2242,3.4
2243,5.0
2244,4.6
2245,2.2
2246,5.4
2247,4.2
2248,2.6
2249,5.0
2250,5.0
2251,4.6
2252,4.6
2253,3.8
2254,3.8
2255,4.2
2256,4.2
2257,4.6
2258,4.2
2259,4.2
2260,3.8
2261,4.6
2262,6.2
2263,3.0
2264,3.8
2265,4.2
2266,3.8
2267,3.8
2268,2.6
2269,3.4
2270,5.0
2271,3.8
2272,5.0
2273,2.6
2274,4.6
2275,3.6666666666666665
2276,3.8
2277,4.6
2278,4.666666666666667
2279,3.0
2280,5.4
2281,4.2
2282,3.4
2283,3.0
2284,6.2
2285,3.8
2286,2.2
2287,3.8
2288,3.0
2289,3.8
2290,3.8
2291,5.0
2292,4.2
2293,4.2
2294,4.6
2295,4.2
2296,2.2
2297,3.4
2298,4.6
2299,3.8
2300,3.4
2301,4.6
2302,2.0
2303,5.0
2304,3.4
2305,4.0
2306,4.6
2307,3.4
2308,4.6
2309,4.6
2310,4.2
2311,3.4
2312,4.2
2313,3.8
2314,5.4
2315,3.4
2316,4.6
2317,4.2
2318,6.2
2319,3.4
2320,4.6
2321,3.4
2322,3.0
2323,3.8
2324,4.2
2325,4.6
2326,4.6
2327,3.8
2328,5.0
2329,1.6666666666666667
2330,3.8
2331,3.4
2332,3.8
2333,3.8
2334,4.2
2335,4.2
2336,5.0
2337,4.6
2338,3.0
2339,4.666666666666667
2340,3.8
2341,3.0
2342,3.8
2343,4.2
2344,3.4
2345,3.8
2346,3.4
2347,4.2
2348,4.6
2349,2.6
2350,4.6
2351,4.6
2352,2.2
2353,3.6666666666666665
2354,4.6
2355,3.4
2356,3.4
2357,5.8
2358,3.8
2359,4.2
2360,3.4
2361,3.8
2362,4.6
2363,4.6
2364,3.8
2365,4.6
2366,5.0
2367,3.8
2368,4.2
2369,4.333333333333333
2370,4.6
2371,3.4
2372,3.8
2373,4.2
2374,2.6
2375,5.0
2376,3.0
2377,3.8
2378,3.4
2379,3.4
2380,4.6
2381,5.0
2382,5.0
2383,3.4
2384,5.0
2385,5.0
2386,5.4
2387,4.6
2388,2.2
2389,5.0
2390,3.8
2391,3.4
2392,5.8
2393,5.0
2394,5.0
2395,3.8
2396,3.6666666666666665
2397,5.0
2398,5.0
2399,3.8
2400,5.0
2401,4.6
2402,5.0
2403,5.0
2404,5.0
2405,3.4
2406,3.4
2407,3.6666666666666665
2408,3.0
2409,3.0
2410,3.4
2411,3.0
2412,3.8
2413,4.2
2414,4.2
2415,4.6
2416,3.8
2417,3.4
2418,3.6666666666666665
2419,5.4
2420,4.6
2421,3.8
2422,4.2
2423,3.0
2424,5.4
2425,4.2
2426,3.8
2427,3.8
2428,5.4
2429,3.0
2430,3.8
2431,3.8
2432,4.6
2433,5.0
2434,3.0
2435,3.8
2436,3.8
2437,3.0
2438,4.6
2439,3.8
2440,3.8
2441,5.4
2442,3.8
2443,4.6
2444,5.8
2445,4.2
2446,4.6
2447,3.0
2448,3.4
2449,5.0
2450,3.4
2451,4.2
2452,3.8
2453,2.6
2454,4.6
2455,4.6
2456,3.8
2457,4.2
2458,3.0
2459,4.2
2460,5.0
2461,4.2
2462,4.2
2463,3.8
2464,3.4
2465,4.2
2466,4.2
2467,4.6
2468,4.6
2469,4.6
2470,4.0
2471,5.8
2472,3.4
2473,4.6
2474,3.0
2475,4.2
2476,4.2
2477,4.2
2478,4.6
2479,3.4
2480,5.0
2481,5.4
2482,3.0
2483,3.8
2484,5.0
2485,2.6
2486,4.2
2487,2.6666666666666665
2488,4.2
2489,4.2
2490,5.4
2491,4.6
2492,4.2
2493,3.8
2494,4.333333333333333
2495,5.4
2496,3.8
2497,4.6
2498,5.0
2499,4.2
2500,4.6
2501,3.8
2502,4.6
2503,4.6
2504,6.2
2505,5.8
2506,4.6
2507,5.0
2508,3.8
2509,3.8
2510,3.0
2511,3.8
2512,3.8
2513,3.4
2514,3.8
2515,4.6
2516,3.8
2517,3.8
2518,4.2
2519,4.6
2520,2.2
2521,3.4
2522,3.6666666666666665
2523,2.6
2524,5.4
2525,5.0
2526,3.6666666666666665
2527,3.4
2528,3.0
2529,4.2
2530,5.0
2531,3.8
2532,3.0
2533,3.4
2534,3.8
2535,5.8
2536,4.6
2537,3.8
2538,3.8
2539,5.4
2540,2.6
2541,5.0
2542,4.6
2543,5.0
2544,5.4
2545,4.6
2546,3.0
2547,3.0
2548,6.6
2549,5.8
2550,5.0
2551,5.0
2552,5.4
2553,3.8
2554,3.0
2555,5.4
2556,4.2
2557,4.2
2558,4.2
2559,4.6
2560,3.4
2561,3.8
2562,2.6
2563,5.0
2564,4.6
2565,3.4
2566,4.0
2567,3.4
2568,3.0
2569,3.4
2570,4.2
2571,4.2
2572,4.2
2573,5.8
2574,4.6
2575,3.8
2576,3.4
2577,4.6
2578,3.4
2579,6.2
2580,5.0
2581,3.4
2582,4.2
2583,5.0
2584,5.0
2585,3.4
2586,3.0
2587,4.2
2588,5.4
2589,3.4
2590,4.6
2591,2.3333333333333335
2592,4.6
2593,4.2
2594,3.4
2595,5.4
2596,3.8
2597,2.3333333333333335
2598,4.6
2599,4.6
2600,4.2
2601,4.2
2602,4.2
2603,3.8
2604,4.2
2605,3.6666666666666665
2606,3.8
2607,5.4
2608,3.4
2609,4.2
2610,3.4
2611,3.8
2612,3.4
2613,4.6
2614,4.6
2615,3.0
2616,4.6
2617,4.2
2618,4.6
2619,4.2
2620,3.8
2621,5.4
2622,4.6
2623,4.2
2624,4.6
2625,3.8
2626,5.0
2627,3.4
2628,4.6
2629,3.4
2630,3.8
2631,3.8
2632,4.6
2633,3.4
2634,3.8
2635,4.2
2636,4.2
2637,3.8
2638,5.0
2639,3.4
2640,4.2
2641,5.0
2642,5.0
2643,3.4
2644,5.4
2645,4.0
2646,4.6
2647,4.6
2648,3.0
2649,3.8
2650,2.6
2651,4.6
2652,3.8
2653,3.8
2654,3.8
2655,4.6
2656,5.8
2657,5.4
2658,2.6
2659,4.6
2660,5.8
2661,3.8
2662,4.2
2663,3.0
2664,4.2
2665,5.0
2666,4.2
2667,3.6666666666666665
2668,3.4
2669,4.6
2670,4.6
2671,5.0
2672,5.0
2673,4.2
2674,3.0
2675,2.0
2676,5.4
2677,4.2
2678,4.2
2679,2.6
2680,3.4
2681,2.6
2682,4.6
2683,4.6
2684,3.8
2685,4.6
2686,5.4
2687,3.0
2688,4.6
2689,5.0
2690,4.2
2691,4.2
2692,4.6
2693,4.2
2694,4.6
2695,6.6
2696,4.6
2697,5.0
2698,3.4
2699,4.2
2700,3.4
2701,3.4
2702,3.8
2703,3.4
2704,5.0
2705,4.2
2706,4.6
2707,4.2
2708,3.8
2709,5.0
2710,4.2
2711,2.2
2712,5.4
2713,3.8
2714,3.8
2715,4.6
2716,5.0
2717,4.2
2718,4.6
2719,3.4
2720,3.8
2721,6.2
2722,2.6
2723,5.4
2724,3.8
2725,4.6
2726,4.6
2727,3.4
2728,4.0
2729,4.2
2730,5.0
2731,4.2
2732,3.0
2733,3.8
2734,5.0
2735,4.2
2736,3.6666666666666665
2737,3.4
2738,4.2
2739,2.2
2740,3.4
2741,3.8
2742,3.0
2743,3.8
2744,5.4
2745,3.8
2746,5.0
2747,3.4
2748,3.8
2749,3.4
2750,4.2
2751,4.6
2752,2.6
2753,4.2
2754,3.3333333333333335
2755,5.4
2756,4.6
2757,5.0
2758,3.8
2759,4.6
2760,3.8
2761,4.6
2762,3.4
2763,4.2
2764,5.0
2765,5.4
2766,3.0
2767,3.8
2768,3.0
2769,5.0
2770,3.4
2771,5.0
2772,4.6
2773,3.8
2774,5.0
2775,3.4
2776,3.4
2777,3.0
2778,5.4
2779,5.0
2780,3.8
2781,3.0
2782,3.4
2783,3.8
2784,3.4
2785,5.4
2786,4.6
2787,4.2
2788,4.6
2789,5.0
2790,5.0
2791,4.2
2792,4.2
2793,3.8
2794,5.4
2795,2.2
2796,3.4
2797,5.0
2798,4.2
2799,3.8
2800,4.2
2801,2.6
2802,5.8
2803,3.4
2804,3.0
2805,5.4
2806,4.6
2807,3.4
2808,3.4
2809,3.3333333333333335
2810,5.0
2811,5.4
2812,4.6
2813,5.8
2814,2.3333333333333335
2815,4.0
2816,5.0
2817,4.6
2818,3.8
2819,4.2
2820,3.8
2821,3.0
2822,4.2
2823,3.4
2824,4.6
2825,3.4
2826,5.4
2827,3.4
2828,4.6
2829,5.0
2830,2.2
2831,3.4
2832,5.0
2833,5.0
2834,2.2
2835,4.6
2836,3.8
2837,4.6
2838,3.3333333333333335
2839,4.2
2840,3.3333333333333335
2841,2.2
2842,4.0
2843,4.6
2844,3.0
2845,3.0
2846,5.0
2847,3.8
2848,5.8
2849,4.2
2850,3.8
2851,4.2
2852,4.2
2853,2.6
2854,2.6
2855,5.4
2856,3.8
2857,3.8
2858,5.0
2859,5.4
2860,3.4
2861,5.8
2862,5.0
2863,4.2
2864,4.6
2865,3.4
2866,3.8
2867,3.4
2868,5.4
2869,4.2
2870,4.2
2871,4.2
2872,2.6
2873,3.8
2874,3.0
2875,4.2
2876,4.2
2877,3.8
2878,3.8
2879,3.4
2880,3.0
2881,4.6
2882,4.2
2883,4.6
2884,5.0
2885,4.6
2886,3.4
2887,3.8
2888,3.4
2889,4.6
2890,3.0
2891,5.0
2892,3.0
2893,5.4
2894,4.6
2895,5.8
2896,3.8
2897,3.8
2898,3.4
2899,4.6
2900,4.6
2901,4.2
2902,5.4
2903,4.2
2904,4.2
2905,4.2
2906,3.4
2907,4.0
2908,4.6
2909,5.4
2910,3.4
2911,5.4
2912,4.6
2913,3.8
2914,3.8
2915,4.6
2916,3.3333333333333335
2917,4.6
2918,3.8
2919,3.8
2920,4.6
2921,3.0
2922,3.8
2923,3.0
2924,5.4
2925,3.4
2926,3.0
2927,2.6
2928,3.4
2929,4.2
2930,3.8
2931,1.4
2932,3.3333333333333335
2933,2.2
2934,3.0
2935,5.8
2936,4.2
2937,4.6
2938,3.8
2939,2.6
2940,4.6
2941,3.8
2942,3.4
2943,5.0
2944,5.0
2945,3.0
2946,3.4
2947,3.4
2948,3.4
2949,3.0
2950,1.8
2951,4.2
2952,4.6
2953,4.6
2954,3.8
2955,4.2
2956,2.6666666666666665
2957,4.2
2958,1.8
2959,3.4
2960,3.0
2961,3.4
2962,4.2
2963,3.8
2964,4.2
2965,3.8
2966,4.6
2967,4.2
2968,4.2
2969,3.8
2970,6.2
2971,5.4
2972,3.0
2973,4.2
2974,3.0
2975,3.0
2976,1.8
2977,2.6
2978,5.8
2979,3.0
2980,5.0
2981,3.6666666666666665
2982,4.2
2983,4.6
2984,4.6
2985,3.0
2986,4.2
2987,1.8
2988,3.8
2989,4.6
2990,4.2
2991,4.2
2992,3.4
2993,4.2
2994,3.8
2995,4.2
2996,3.4
2997,2.6
2998,3.3333333333333335
2999,3.0
3000,3.4
3001,4.2
3002,4.6
3003,3.0
3004,3.8
3005,3.0
3006,3.8
3007,4.2
3008,3.8
3009,3.8
3010,3.4
3011,4.6
3012,3.8
3013,3.8
3014,4.2
3015,5.0
3016,2.2
3017,4.6
3018,3.6666666666666665
3019,3.4
3020,5.0
3021,4.6
3022,4.6
3023,5.4
3024,4.2
3025,3.8
3026,6.2
3027,4.2
3028,3.4
3029,3.4
3030,5.0
3031,3.0
3032,5.4
3033,3.8
3034,4.6
3035,5.0
3036,4.2
3037,5.4
3038,3.8
3039,3.8
3040,4.6
3041,3.3333333333333335
3042,4.6
3043,2.3333333333333335
3044,3.0
3045,4.2
3046,3.4
3047,3.0
3048,4.2
3049,4.6
3050,3.3333333333333335
3051,5.0
3052,3.0
3053,3.8
3054,3.8
3055,4.6
3056,4.6
3057,3.0
3058,3.0
3059,3.0
3060,4.2
3061,4.2
3062,4.2
3063,3.8
3064,4.2
3065,3.4
3066,5.4
3067,4.6
3068,5.0
3069,5.0
3070,5.0
3071,4.2
3072,3.4
3073,3.0
3074,4.6
3075,4.2
3076,4.6
3077,3.8
3078,5.0
3079,5.4
3080,3.4
3081,5.4
3082,4.6
3083,4.6
3084,3.4
3085,3.8
3086,3.4
3087,4.6
3088,4.2
3089,4.6
3090,3.8
3091,3.4
3092,4.2
3093,4.2
3094,5.0
3095,5.0
3096,5.0
3097,2.6
3098,3.0
3099,4.2
3100,4.2
3101,5.0
3102,5.4
3103,5.0
3104,4.6
3105,5.0
3106,4.2
3107,3.0
3108,3.4
3109,3.8
3110,4.2
3111,5.0
3112,4.2
3113,3.8
3114,3.8
3115,4.2
3116,5.0
3117,4.6
3118,4.6
3119,5.0
3120,2.2
3121,4.6
3122,2.6
3123,3.8
3124,5.4
3125,5.0
3126,5.4
3127,2.6
3128,4.2
3129,4.2
3130,3.0
3131,4.6
3132,3.4
3133,4.6
3134,4.2
3135,3.4
3136,4.2
3137,3.8
3138,2.6
3139,4.2
3140,5.0
3141,3.4
3142,5.0
3143,4.2
3144,5.8
3145,3.4
3146,3.4
3147,3.8
3148,3.4
3149,5.0
3150,3.0
3151,3.0
3152,2.6
3153,4.2
3154,5.0
3155,3.4
3156,4.6
3157,2.6
3158,4.6
3159,5.0
3160,3.6666666666666665
3161,3.8
3162,3.8
3163,3.8
3164,3.0
3165,4.6
3166,5.8
3167,4.6
3168,3.0
3169,4.2
3170,4.6
3171,3.0
3172,3.4
3173,5.4
3174,3.8
3175,4.6
3176,3.0
3177,4.2
3178,2.6
3179,3.0
3180,5.0
3181,4.6
3182,3.8
3183,3.8
3184,3.8
3185,4.6
3186,4.2
3187,3.0
3188,5.8
3189,3.8
3190,3.4
3191,3.0
3192,5.0
3193,4.2
3194,3.4
3195,5.0
3196,3.8
3197,3.0
3198,3.4
3199,5.0
3200,3.8
3201,3.8
3202,5.0
3203,4.2
3204,4.2
3205,3.0
3206,5.0
3207,4.2
3208,4.2
3209,3.8
3210,4.2
3211,3.0
3212,2.6
3213,3.8
3214,4.6
3215,5.0
3216,3.0
3217,4.6
3218,5.4
3219,4.6
3220,3.8
3221,4.6
3222,4.6
3223,4.2
3224,4.6
3225,3.4
3226,3.0
3227,5.0
3228,5.4
3229,4.2
3230,3.4
3231,4.6
3232,5.0
3233,4.6
3234,3.8
3235,3.8
3236,4.2
3237,3.8
3238,5.0
3239,3.8
3240,4.2
3241,3.8
3242,4.2
3243,4.6
3244,4.2
3245,5.4
3246,3.8
3247,3.8
3248,4.2
3249,4.2
3250,3.8
3251,5.0
3252,3.8
3253,3.8
3254,5.0
3255,2.6
3256,3.4
3257,3.6666666666666665
3258,5.0
3259,4.6
3260,2.2
3261,5.0
3262,4.6
3263,4.2
3264,3.8
3265,3.8
3266,4.2
3267,5.0
3268,4.6
3269,4.6
3270,5.8
3271,4.6
3272,4.0
3273,4.2
3274,4.2
3275,2.3333333333333335
3276,4.6
3277,5.4
3278,4.2
3279,4.2
3280,3.8
3281,2.6
3282,5.4
3283,3.8
3284,5.0
3285,3.8
3286,3.4
3287,3.4
3288,4.6
3289,3.8
3290,3.4
3291,3.8
3292,3.8
3293,4.6
3294,2.2
3295,6.2
3296,4.6
3297,2.6
3298,3.8
3299,4.2
3300,3.4
3301,4.2
3302,4.2
3303,4.0
3304,4.2
3305,5.0
3306,4.6
3307,3.0
3308,4.2
3309,4.6
3310,3.0
3311,5.0
3312,5.0
3313,4.2
3314,4.2
3315,4.6
3316,5.0
3317,5.4
3318,3.0
3319,3.4
3320,5.8
3321,3.4
3322,5.4
3323,3.4
3324,4.6
3325,4.6
3326,3.8
3327,4.6
3328,4.2
3329,3.8
3330,3.0
3331,3.8
3332,3.0
3333,3.4
3334,3.0
3335,3.0
3336,3.4
3337,3.4
3338,4.2
3339,5.0
3340,3.0
3341,3.0
3342,3.4
3343,3.4
3344,5.4
3345,4.6
3346,3.6666666666666665
3347,4.6
3348,3.0
3349,2.6
3350,5.0
3351,3.3333333333333335
3352,4.2
3353,4.6
3354,3.0
3355,3.8
3356,3.4
3357,3.8
3358,4.6
3359,5.4
3360,4.6
3361,3.4
3362,4.2
3363,3.8
3364,2.2
3365,3.8
3366,5.4
3367,4.6
3368,3.8
3369,3.6666666666666665
3370,4.6
3371,3.4
3372,4.0
3373,4.2
3374,2.6
3375,3.0
3376,3.4
3377,3.4
3378,3.4
3379,3.4
3380,4.6
3381,2.3333333333333335
3382,3.0
3383,3.4
3384,4.6
3385,3.8
3386,4.2
3387,4.2
3388,3.0
3389,3.8
3390,4.6
3391,3.8
3392,2.6
3393,3.8
3394,3.8
3395,3.8
3396,5.0
3397,3.8
3398,4.2
3399,4.6
3400,4.2
3401,5.4
3402,3.4
3403,4.6
3404,5.4
3405,4.0
3406,3.4
3407,4.2
3408,3.8
3409,4.2
3410,4.2
3411,5.4
3412,4.2
3413,4.2
3414,4.2
3415,3.6666666666666665
3416,4.6
3417,3.0
3418,4.6
3419,2.6
3420,5.0
3421,3.8
3422,5.0
3423,3.0
3424,1.8
3425,2.6
3426,4.6
3427,5.8
3428,2.6
3429,5.8
3430,4.2
3431,4.6
3432,5.0
3433,4.0
3434,3.0
3435,4.6
3436,4.6
3437,5.8
3438,3.8
3439,4.2
3440,4.6
3441,3.0
3442,3.8
3443,3.4
3444,4.6
3445,2.2
3446,4.2
3447,5.0
3448,3.4
3449,5.0
3450,3.8
3451,3.6666666666666665
3452,5.0
3453,4.6
3454,2.6666666666666665
3455,3.0
3456,4.2
3457,2.3333333333333335
3458,3.4
3459,4.2
3460,6.6
3461,3.8
3462,3.4
3463,4.6
3464,5.0
3465,3.8
3466,4.2
3467,3.0
3468,4.6
3469,4.0
3470,5.8
3471,4.2
3472,4.2
3473,4.2
3474,3.0
3475,2.2
3476,3.6666666666666665
3477,3.8
3478,4.2
3479,3.4
3480,4.2
3481,3.0
3482,3.6666666666666665
3483,3.8
3484,3.0
3485,3.0
3486,2.2
3487,5.0
3488,5.8
3489,3.8
3490,3.3333333333333335
3491,5.8
3492,5.0
3493,3.4
3494,4.6
3495,3.4
3496,4.6
3497,3.8
3498,3.4
3499,4.2
3500,4.2
3501,4.6
3502,4.6
3503,4.2
3504,5.0
3505,2.6
3506,5.0
3507,4.2
3508,3.4
3509,5.0
3510,3.4
3511,4.2
3512,3.4
3513,5.0
3514,4.2
3515,4.2
3516,5.8
3517,3.0
3518,3.8
3519,5.0
3520,3.8
3521,5.0
3522,4.2
3523,3.4
3524,5.0
3525,2.2
3526,3.4
3527,3.8
3528,3.4
3529,2.6
3530,4.6
3531,3.4
3532,4.6
3533,3.8
3534,4.2
3535,3.0
3536,4.6
3537,4.6
3538,4.6
3539,3.8
3540,3.8
3541,4.2
3542,2.6
3543,4.333333333333333
3544,4.6
3545,4.2
3546,6.2
3547,4.2
3548,5.0
3549,4.2
3550,3.6666666666666665
3551,4.333333333333333
3552,4.2
3553,3.8
3554,3.8
3555,3.3333333333333335
3556,1.8
3557,5.0
3558,3.0
3559,5.4
3560,4.2
3561,4.6
3562,4.6
3563,4.2
3564,3.8
3565,3.8
3566,4.6
3567,4.6
3568,3.4
3569,3.8
3570,4.0
3571,3.8
3572,3.4
3573,3.0
3574,4.2
3575,5.0
3576,3.8
3577,4.2
3578,4.2
3579,4.6
3580,5.4
3581,4.2
3582,1.8
3583,4.0
3584,3.0
3585,3.0
3586,5.0
3587,3.4
3588,3.8
3589,4.2
3590,3.0
3591,3.4
3592,3.4
3593,4.2
3594,5.0
3595,4.2
3596,5.0
3597,3.0
3598,5.0
3599,4.2
3600,3.4
3601,5.4
3602,3.4
3603,3.4
3604,4.2
3605,4.2
3606,5.0
3607,3.8
3608,3.8
3609,5.4
3610,5.0
3611,4.6
3612,3.8
3613,3.8
3614,3.8
3615,4.6
3616,2.6666666666666665
3617,5.8
3618,4.2
3619,5.8
3620,4.6
3621,4.2
3622,3.0
3623,3.8
3624,3.8
3625,4.2
3626,4.6
3627,5.0
3628,3.8
3629,4.6
3630,5.8
3631,3.8
3632,3.0
3633,3.4
3634,4.6
3635,4.6
3636,4.6
3637,3.4
3638,3.8
3639,4.6
3640,4.2
3641,4.2
3642,3.4
3643,4.2
3644,6.2
3645,3.4
3646,3.8
3647,5.0
3648,3.8
3649,3.8
3650,4.6
3651,3.6666666666666665
3652,4.2
3653,3.0
3654,3.4
3655,4.6
3656,4.2
3657,4.2
3658,3.0
3659,4.6
3660,3.4
3661,3.0
3662,2.2
3663,4.2
3664,3.0
3665,3.8
3666,4.2
3667,4.6
3668,3.8
3669,5.0
3670,4.2
3671,3.8
3672,3.6666666666666665
3673,4.6
3674,3.6666666666666665
3675,4.6
3676,3.8
3677,4.2
3678,4.6
3679,4.2
3680,5.0
3681,6.2
3682,4.6
3683,5.4
3684,4.2
3685,4.2
3686,5.0
3687,4.6
3688,4.2
3689,4.6
3690,4.6
3691,5.0
3692,3.8
3693,5.0
3694,4.2
3695,3.8
3696,2.6
3697,5.0
3698,3.8
3699,3.4
3700,3.8
3701,5.8
3702,5.0
3703,2.6
3704,3.4
3705,2.6
3706,5.0
3707,4.2
3708,4.6
3709,4.6
3710,3.4
3711,4.2
3712,5.0
3713,2.6666666666666665
3714,5.0
3715,3.3333333333333335
3716,3.6666666666666665
3717,3.0
3718,4.2
3719,3.4
3720,4.6
3721,5.4
3722,5.8
3723,4.6
3724,3.4
3725,5.8
3726,5.0
3727,3.8
3728,5.0
3729,3.8
3730,5.4
3731,3.8
3732,4.6
3733,4.6
3734,4.2
3735,3.4
3736,4.2
3737,3.8
3738,5.0
3739,3.0
3740,5.4
3741,2.6
3742,5.4
3743,3.6666666666666665
3744,3.8
3745,3.8
3746,2.6
3747,3.0
3748,4.6
3749,3.6666666666666665
3750,3.4
3751,5.4
3752,3.0
3753,4.6
3754,3.0
3755,5.0
3756,5.4
3757,4.2
3758,5.0
3759,4.6
3760,3.4
3761,5.8
3762,5.4
3763,4.6
3764,5.4
3765,4.2
3766,5.4
3767,3.0
3768,4.6
3769,5.0
3770,4.6
3771,3.0
3772,4.2
3773,5.0
3774,3.4
3775,3.4
3776,3.4
3777,3.0
3778,5.4
3779,5.4
3780,5.8
3781,4.6
3782,4.2
3783,4.6
3784,5.0
3785,4.2
3786,3.8
3787,4.2
3788,3.8
3789,4.6
3790,3.0
3791,5.4
3792,4.2
3793,4.2
3794,3.8
3795,4.6
3796,3.8
3797,5.0
3798,3.8
3799,5.4
3800,3.8
3801,5.0
3802,4.2
3803,5.4
3804,4.2
3805,3.8
3806,3.8
3807,4.2
3808,4.0
3809,5.0
3810,5.0
3811,5.0
3812,4.2
3813,3.0
3814,3.4
3815,5.4
3816,5.4
3817,4.2
3818,5.4
3819,3.4
3820,5.4
3821,4.6
3822,5.4
3823,3.4
3824,5.4
3825,4.6
3826,3.8
3827,4.6
3828,3.0
3829,3.4
3830,3.8
3831,4.6
3832,3.4
3833,3.8
3834,4.2
3835,2.6666666666666665
3836,2.2
3837,4.2
3838,3.8
3839,5.4
3840,4.2
3841,4.6
3842,3.4
3843,4.2
3844,5.0
3845,4.2
3846,3.4
3847,4.6
3848,4.6
3849,3.0
3850,4.6
3851,4.6
3852,5.8
3853,4.2
3854,5.0
3855,1.8
3856,3.0
3857,4.2
3858,3.6666666666666665
3859,5.0
3860,3.8
3861,5.0
3862,4.666666666666667
3863,3.0
3864,5.0
3865,3.8
3866,5.4
3867,3.4
3868,3.8
3869,4.0
3870,5.4
3871,4.6
3872,3.0
3873,4.6
3874,3.0
3875,4.2
3876,3.4
3877,3.8
3878,3.8
3879,5.0
3880,5.8
3881,3.8
3882,3.0
3883,3.3333333333333335
3884,3.8
3885,4.2
3886,4.6
3887,4.6
3888,3.8
3889,4.6
3890,4.6
3891,1.8
3892,3.8
3893,4.2
3894,5.8
3895,4.2
3896,5.4
3897,3.8
3898,3.4
3899,3.4
3900,5.0
3901,4.6
3902,3.4
3903,3.8
3904,3.0
3905,3.3333333333333335
3906,4.2
3907,4.2
3908,5.8
3909,3.4
3910,4.6
3911,5.4
3912,5.0
3913,4.6
3914,4.6
3915,3.8
3916,4.2
3917,3.4
3918,4.2
3919,3.0
3920,4.6
3921,4.2
3922,3.0
3923,5.8
3924,4.6
3925,3.4
3926,3.4
3927,5.4
3928,1.4
3929,5.8
3930,1.8
3931,5.0
3932,3.4
3933,4.6
3934,3.4
3935,4.2
3936,3.8
3937,3.4
3938,5.0
3939,3.8
3940,2.6666666666666665
3941,4.6
3942,4.2
3943,3.0
3944,4.6
3945,4.333333333333333
3946,5.0
3947,5.4
3948,4.2
3949,5.0
3950,4.2
3951,6.2
3952,5.0
3953,4.2
3954,5.0
3955,3.4
3956,5.0
3957,4.2
3958,4.6
3959,3.0
3960,4.2
3961,3.8
3962,5.4
3963,3.8
3964,3.8
3965,4.2
3966,1.4
3967,3.3333333333333335
3968,3.3333333333333335
3969,4.6
3970,4.6
3971,4.2
3972,3.4
3973,3.8
3974,5.8
3975,2.6666666666666665
3976,5.0
3977,5.0
3978,4.6
3979,3.8
3980,3.8
3981,6.2
3982,4.2
3983,1.8
3984,3.4
3985,2.6666666666666665
3986,4.6
3987,3.8
3988,3.8
3989,4.2
3990,5.0
3991,5.8
3992,2.2
3993,4.2
3994,4.2
3995,3.0
3996,3.4
3997,5.0
3998,3.8
3999,4.2
4000,3.8
4001,5.0
4002,5.0
4003,3.8
4004,2.6
4005,5.0
4006,3.0
4007,4.2
4008,3.4
4009,4.6
4010,2.6
4011,3.8
4012,4.6
4013,5.8
4014,3.8
4015,3.4
4016,5.0
4017,4.2
4018,3.4
4019,2.6
4020,5.0
